time,pod,name,cpu_cores,memory_bytes
2023-10-10T17:36:07.737126Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:36:07.737126Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-10T17:36:22.879336Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:36:22.879336Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-10T17:36:38.016144Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:36:38.016144Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-10T17:36:53.141111Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:36:53.141111Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-10T17:37:08.281154Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:37:08.281154Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-10T17:37:23.417137Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:37:23.417137Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,58m,716Mi
2023-10-10T17:37:38.558383Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:37:38.558383Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,55m,651Mi
2023-10-10T17:37:53.689140Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:37:53.689140Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,554Mi
2023-10-10T17:38:08.829723Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:38:08.829723Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,42m,495Mi
2023-10-10T17:38:23.961177Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:38:23.961177Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,190m,541Mi
2023-10-10T17:38:39.079826Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:38:39.079826Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,541Mi
2023-10-10T17:38:54.193912Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:38:54.193912Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,541Mi
2023-10-10T17:39:09.309385Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:39:09.309385Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,541Mi
2023-10-10T17:39:24.434856Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:39:24.434856Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,541Mi
2023-10-10T17:39:39.576968Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:39:39.576968Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,541Mi
2023-10-10T17:39:54.642582Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:39:54.642582Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,67m,539Mi
2023-10-10T17:40:09.753189Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:40:09.753189Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,800m,648Mi
2023-10-10T17:40:24.834622Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:40:24.834622Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,588m,884Mi
2023-10-10T17:40:39.978705Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:40:39.978705Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,560m,873Mi
2023-10-10T17:40:55.098200Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:40:55.098200Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,37m,830Mi
2023-10-10T17:41:10.228851Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:41:10.228851Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,830Mi
2023-10-10T17:41:25.369109Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:41:25.369109Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,830Mi
2023-10-10T17:41:40.459988Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:41:40.459988Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,830Mi
2023-10-10T17:41:55.564594Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:41:55.564594Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,830Mi
2023-10-10T17:42:10.696786Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:42:10.696786Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,830Mi
2023-10-10T17:42:25.819538Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:42:25.819538Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,830Mi
2023-10-10T17:42:40.953116Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:42:40.953116Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,15m,814Mi
2023-10-10T17:42:56.081120Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:42:56.081120Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,51m,716Mi
2023-10-10T17:43:11.200224Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:43:11.200224Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,649Mi
2023-10-10T17:43:26.342320Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:43:26.342320Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,123m,543Mi
2023-10-10T17:43:41.461903Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:43:41.461903Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,123m,543Mi
2023-10-10T17:43:56.571631Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:43:56.571631Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,543Mi
2023-10-10T17:44:11.682667Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:44:11.682667Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,543Mi
2023-10-10T17:44:26.797151Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:44:26.797151Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,543Mi
2023-10-10T17:44:41.929655Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:44:41.929655Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,543Mi
2023-10-10T17:44:57.055503Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:44:57.055503Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,543Mi
2023-10-10T17:45:12.141191Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:45:12.141191Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,12m,536Mi
2023-10-10T17:45:27.266770Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:45:27.266770Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,12m,536Mi
2023-10-10T17:45:42.393131Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:45:42.393131Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,42m,461Mi
2023-10-10T17:45:57.484506Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:45:57.484506Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,663m,868Mi
2023-10-10T17:46:12.627216Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:46:12.627216Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,521m,867Mi
2023-10-10T17:46:27.774578Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:46:27.774578Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,521m,867Mi
2023-10-10T17:46:42.891945Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:46:42.891945Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,14m,829Mi
2023-10-10T17:46:58.032350Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:46:58.032350Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,829Mi
2023-10-10T17:47:13.111143Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:47:13.111143Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,829Mi
2023-10-10T17:47:28.242765Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:47:28.242765Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,829Mi
2023-10-10T17:47:43.385209Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:47:43.385209Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,829Mi
2023-10-10T17:47:58.524721Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:47:58.524721Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,829Mi
2023-10-10T17:48:13.596456Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:48:13.596456Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,829Mi
2023-10-10T17:48:28.688131Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:48:28.688131Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,207m,775Mi
2023-10-10T17:48:43.827908Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:48:43.827908Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,691Mi
2023-10-10T17:48:58.956952Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:48:58.956952Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,589Mi
2023-10-10T17:49:14.073181Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:49:14.073181Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,28m,556Mi
2023-10-10T17:49:29.216872Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:49:29.216872Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,556Mi
2023-10-10T17:49:44.356267Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:49:44.356267Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,556Mi
2023-10-10T17:49:59.500813Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:49:59.500813Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,556Mi
2023-10-10T17:50:14.639048Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:50:14.639048Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,556Mi
2023-10-10T17:50:29.762641Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:50:29.762641Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,43m,519Mi
2023-10-10T17:50:44.829923Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:50:44.829923Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,42m,461Mi
2023-10-10T17:50:59.929106Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:50:59.929106Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,461Mi
2023-10-10T17:51:15.026760Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:51:15.026760Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,461Mi
2023-10-10T17:51:30.167886Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:51:30.167886Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,579m,685Mi
2023-10-10T17:51:45.292057Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:51:45.292057Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,561m,924Mi
2023-10-10T17:52:00.409145Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:52:00.409145Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,365m,839Mi
2023-10-10T17:52:15.550661Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:52:15.550661Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,834Mi
2023-10-10T17:52:30.674064Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:52:30.674064Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,834Mi
2023-10-10T17:52:45.753116Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:52:45.753116Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,835Mi
2023-10-10T17:53:00.860879Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:53:00.860879Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,835Mi
2023-10-10T17:53:16.002798Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:53:16.002798Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,835Mi
2023-10-10T17:53:31.145045Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:53:31.145045Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,141m,741Mi
2023-10-10T17:53:46.265129Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:53:46.265129Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,666Mi
2023-10-10T17:54:01.369127Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:54:01.369127Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,612Mi
2023-10-10T17:54:16.473248Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:54:16.473248Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,36m,562Mi
2023-10-10T17:54:31.616961Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:54:31.616961Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,562Mi
2023-10-10T17:54:46.708333Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:54:46.708333Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,562Mi
2023-10-10T17:55:01.827043Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:55:01.827043Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,562Mi
2023-10-10T17:55:16.903893Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:55:16.903893Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,562Mi
2023-10-10T17:55:32.006823Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:55:32.006823Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,19m,541Mi
2023-10-10T17:55:47.101680Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:55:47.101680Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,50m,464Mi
2023-10-10T17:56:02.236633Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:56:02.236633Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,464Mi
2023-10-10T17:56:17.365102Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:56:17.365102Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,464Mi
2023-10-10T17:56:32.460157Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:56:32.460157Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,464Mi
2023-10-10T17:56:47.604774Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:56:47.604774Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,465Mi
2023-10-10T17:57:02.707024Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:57:02.707024Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,375m,559Mi
2023-10-10T17:57:17.830662Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:57:17.830662Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,719m,867Mi
2023-10-10T17:57:32.972050Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:57:32.972050Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,561m,875Mi
2023-10-10T17:57:48.095971Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:57:48.095971Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,39m,824Mi
2023-10-10T17:58:03.234125Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:58:03.234125Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,824Mi
2023-10-10T17:58:18.338311Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:58:18.338311Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,824Mi
2023-10-10T17:58:33.427594Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:58:33.427594Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,24m,825Mi
2023-10-10T17:58:48.568734Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:58:48.568734Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,145m,710Mi
2023-10-10T17:59:03.711525Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:59:03.711525Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,647Mi
2023-10-10T17:59:18.852535Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:59:18.852535Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,51m,564Mi
2023-10-10T17:59:33.992704Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:59:33.992704Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,12m,552Mi
2023-10-10T17:59:49.133201Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T17:59:49.133201Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,552Mi
2023-10-10T18:00:04.274194Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:00:04.274194Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,552Mi
2023-10-10T18:00:19.365466Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:00:19.365466Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,552Mi
2023-10-10T18:00:34.491359Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:00:34.491359Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,552Mi
2023-10-10T18:00:49.625117Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:00:49.625117Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,37m,494Mi
2023-10-10T18:01:04.729114Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:01:04.729114Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,494Mi
2023-10-10T18:01:19.851423Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:01:19.851423Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,494Mi
2023-10-10T18:01:34.982982Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:01:34.982982Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,494Mi
2023-10-10T18:01:50.118761Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:01:50.118761Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,494Mi
2023-10-10T18:02:05.246921Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:02:05.246921Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,494Mi
2023-10-10T18:02:20.345124Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:02:20.345124Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,494Mi
2023-10-10T18:02:35.487250Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:02:35.487250Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,494Mi
2023-10-10T18:02:50.585142Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,129Mi
2023-10-10T18:02:50.585142Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,199m,527Mi
